reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
2547	Ray Piazza	NY	06/22/2016	5	Great Product	This tens unit is great. It works well on battery or plugged in. The unit comes in a nice storage case as shown. It arrived when promised and I have had no problems with it so far. I highly recommend the unit and tenspro.com.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2548	Julio	Maryland	05/08/2016	5	Good product	Love it	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2549	Mike	Ohio	05/05/2016	5	Mr.	"This is the best unit on the market and my second one as I had dropped my original one many times but after the 20th time it did not survive. I have used many different brands/models and this one truly works. I still prefer my original one but I have backed down the power to get ""close"" to what i'm used to. I appreciate the re-designed battery compartment. No need to stuff rubberbands around the battery to close.
Tens pros seems to have the best deals on these kinds of devices and accessories. Shipping was fast and the product speaks for itself."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2550	Sam	SC	04/29/2016	5	Buyer	Great Kit at a Great Price.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2551	(Verified Buyer) T. Ralph	Ohio	04/11/2016	5	Mr.	Works great. Absolutely what I wanted and needed. Actually ordered 4 more for others I liked it so much. Pads lose adhesive quickly as others mentioned so I ordered 10 extra sets and happy I did. Was able to back off pain meds using it. Looking for a good inexpensive solution to adhesive and thinking at buying bikini glue as a possible solution. Highly recommend product.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2552	Karen	Snoqualmie, WA	04/07/2016	5	Customer Service Specialist	Love this unit. I have in fact purchased 2, one I use after having replacements of both knees. And 1 for a friend that needs to have a knee replaced but is unable to do so at this time. I am giving the unit top marks but do find the battery operation does not last long so I use it plugged in to an outlet.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2553	MICHELLE	TEXAS	03/31/2016	5	HOME	"WORKS PERFECTLY. EASES MY PAIN AND DISCOMFORT IN MY BACK AND NECK.
BEST PURCHASE I EVER MADE. THANKS"	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2554	Kevin Woods	Huntsville	03/29/2016	4	TensProUser	Phenomenal buy, great options and settings to choose from. Sub par only to the expensive ones in Doctors' offices.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2555	Cindy	Georgia	03/20/2016	4	InTENSity Select Combo	I like the product, and esp like the fact that it has the A/C adapter because it really goes through the battery quickly.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2556	Tim Ignelzi	Mountain Home, AR 72653	03/16/2016	5	Mr.	Just what the doctor ordered. I had a torn rotator cuff and My Tens is soooooooooo relieving when I use it. My therapist was quite impressed with the quality. She programed it for my specific needs. Will recommend to anyone having any type of joint pain. Thank you..	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2557	Liz	McHenry IL	03/11/2016	5	MS	Thus far I am very satisfied with this unit. Sadly I fell last year by a neighbor and tho I thought I was ok one thing lead to another and things really snowballed. I was getting tens & ice at PT after a needed shoulder surgery and since the price was good I ordered this. After telling the physical therapist I ordered a unit he agreed to check it out for me and show me how to use it. He was impressed saying it was a lot better than the small unit they had. I like the unit. It is small and easy to use. While I was only shown one mode eventually I will try out the others. This little unit works just as well as the big one I used to get hooked up to at physical therapy. I highly recommend a unit like this because it does make you feel sooo gooood. Using this will and does help ailments or at the very least ease ailments or pain. I hope the unit keeps working for years to come.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2558	joe	Texas	03/03/2016	4	Captain	The best tens unit I ever used. It has so many options that I was overwhelmed. The directions are not the best. I finally figured out how to turn it on and a setting that works. It works very well.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2559	Jeremy	Spring Hill, FL	02/29/2016	5	Good for everyone.	Product is easy to use. Don't like the continuous beeping, but other than that highly recommend. Great for sore muscles and spasms. Helps me sleep at night!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2560	Daniel	Arizona	01/27/2016	5	Athlete	"Such a great product!
I was suggested to use a TENS unit when I had some muscle spasms and an irritated sciatica nerve due to a recent injury during Olympic weightlifting training. This device helped a lot while stretching with my muscle fibers in my back and legs. The package is of great value as well!"	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2561	Kenneth	Del Rio, TX	01/05/2016	5	Mr.	Awesome!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2562	Rex Roundy	home (Nampa)	12/21/2015	5	nice unit	A good unit, it takes sometime to get use to the features of the unit, but has helped my wife with knee pain and foot pain. We used 2 channels at a time. Only used the unit once at each pain site and she has had relief from pain for a number of weeks now. Happy with the results.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2563	Gigi	North Myrtle Beach	12/05/2015	5	Off my pain meds!	Great product, great price, great service. This tens unit has changed my life! Thank you.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2564	(Verified Buyer) Ramiro	New Jersey	11/24/2015	4	Excellent choice	This product is really awesome. I have been suffering from some misterious numbness in my legs, and after experimenting with EMS and IF, I found out the culprit. I'm on my way to recovery now. The product is really good, although the battery could use a little more punch (you can easily replace a 9V battery anyways). I strongly recommend this product for Piriformis Syndrome / Sciatica related pain.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2565	steve	independence mo	10/27/2015	5	homeowner	this product was shipped as promised,, product work's very good ,, we use it often for our sore old muscles,, work's great ,, I highly recommend	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2566	Matt	Oregon	10/26/2015	5	Great Pain Relief	I purchased this unit while recovering from a shoulder replacement to help manage pain. I have been using it for several months now, and it works great to relieve pain. I have not yet explored all the many programs and variables that can be used, but have found some that work for me. If using this with 9V batteries, I recommend getting some rechargeable batteries because it goes through batteries pretty quickly.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2567	ALAN BAILLARGEON	salem wisconsin	10/25/2015	5	MR BAILLARGEON	so foar so good .it works great for shoulder after surgery.i use it every couple day and or when needed	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2568	Dre	California	09/16/2015	5	Great for many types of injuries	I was in 2 car accidents, 2 months apart from each other and both times the car I was in was totaled. I have various injuries, some spinal, some soft tissue, some nerve damage, some joint problems. In each case, I have different kinds of pain, and varying levels throughout the day. I switch placement of the electrodes and use each setting in different places. Its easy to figure out what your body needs and where. I absolutely love this thing. Once I figured out how I felt with each mode, I tailored my own treatment in the course of a few days, and I'm getting mobility I hadn't imagined I'd get back so soon. It's really a fantastic machine, and I love that it has a belt clip and works on a battery! It works for about 12-18 hours on a battery, which isn't bad I think.It would really benefit from including an electrode placement map, though!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2569	donald	il	08/31/2015	5	mr	great product for the price point.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2570	J.	Texas	08/20/2015	5	Injury patient.	I purchased this unit for post op rehab after knee surgery. It works great. The variety of modes has been very helpful in my rehab. The battery only last a few hours but I use the AC adapter most of the time. I consider it to be an excellent value and I received the unit within 3 days of ordering it. I would suggest ordering extra pads with any unit of this type. Overall I'm very pleased with the product, the shipping, and the customer service provided.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2571	SheriZ	Aurora	08/19/2015	5	Mom	This product is awesome. It has helped multiple family members for multiple reasons. Only drawback is not knowing what setting to use for what issues. PT wouldn't tell me since I didn't buy it from her (and she didn't make the 200% markup.)	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2572	LR	Florida	08/14/2015	5	fibromyalgia patient	LOVE this TENS unit! Make SURE to do some research on TENS pad placements and settings BEFORE you use it. The wrong placement/wrong settings can mean the difference between pain relief and no help at all. The only thing I do not like about this unit is that you can't hold down the up/down buttons when making setting adjustments, and they beep for EVERY click. Make SURE to get the AC adapter. I've found the red Duracell batteries last the longest, but I just bought myself some SunLabz 300mAh NiMH 9V rechargeable batteries from Amazon, and a charger, and hope that helps cut down on battery prices. (Be careful what brand rechargeables you get, because some rechargeables are physically slightly larger in size and might not fit.) I get really bad myofascial muscle knots in my shoulders and neck because of my fibro and this is the only thing that REALLY helps give me any kind of relief. Play with the settings, learn how to work it. Find what settings work best for you, and make note of them so you have your own cheat sheet of settings.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2573	Joe	florida	07/23/2015	3	tens unit	it is a good unit with all the different settings on it, the only thing that would be nice is if it had a better power connecter at the unit that would not fall out all the time.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2574	Dan	CA	07/21/2015	5	Worker	"Great Item, works great, and shipping was very fast.
I recommend this item. Lots of features in the settings."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2575	Manny Fernando	Canada	07/12/2015	5	Shopper	Small but super strong unit! Easy to use, no complain!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2576	kayla	california	07/09/2015	5	inTENSity select TENS machine	Easy to use and great buy for the price. I use this machine a few times a week to aid in recovery and healing.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2577	MOHAMED	Connecticut	07/03/2015	5	Dr	Very nice product with good quality	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2578	Robert Yantiss	Hot Springs, NC	06/29/2015	4	user, patient	So far the Select Combo seems to be working as intended, especially after my doctor showed me the optimum location for the pads and best mode (IF) for my issue. I only have one complaint, which is the very short life of the 9-volt battery in the unit, especially for the IF mode. Perhaps the design of the unit could be improved to be more efficient using the newer electronic technologies now being developed and made available to the market. The reason being that for active individuals who want to use their TENS/IF/EMA/MC units throughout the day in a mobile manner while they are engaged in other activities that require moving from place to place (i.e. non-stationary, multi-location), the requirement to be tethered to one location by the necessity of using the AC adaptor greatly reduces this flexibility. (One of the main reasons for which I purchased this unit was for its portability.) So a unit that was much more efficient would significantly increase the longevity of the batteries and thus the flexibility and usefulness of the unit. <–– (just my thoughts)	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2579	william	Maryland	06/17/2015	5	Tech	Great machine highly recommended	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2580	Tom	Syracuse, ny	06/17/2015	4	Mr.	unti functions well worked the way I hoped it would... after a couple uses pain gone !! Manual is a bit hard to understand so the method I used was trail and error. Generally satisfied with unit I would recommend it !	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2581	DONNA	OR	05/05/2015	5	REAL RELIEF	"I'VE SUFFERED LOW BACK PAIN FOR SEVERAL YEARS. IT WAS AN ANNOYING GNAWING PAIN THAT NEVER GAVE UP. NOTHING I TRIED GAVE ME MORE THAN A SHORT PERIOD OF RELIEF. AFTER I USED THE ""IF"" MODE ON THE INTENSITY SELECT COMBO MY PAIN CEASED FOR SEVERAL WEEKS, AND HAS NOT COME BACK TO THE SAME INTENSITY. I ONLY NEED TO USE IT EVERY 3 TO 4 WEEKS AND THE PAIN IS GONE. IT HAS NOT HELPED MY KNEE PAIN TO DATE, BUT I'LL KEEP TRYING. THIS MACHINE IS SO WORTH IT. I DO WISH THEY HAD BETTER INFORMATION ON HOW TO PLACE THE ELECTRODES. I HAD TO GO ON LINE TO FIGURE THAT OUT. I WOULD HIGHLY RECOMMEND THIS TO ANYONE SUFFERING LONG TERM PAIN, BECAUSE LIKE ME, YOU HAVE PROBABLY SPENT A LOT MORE THAN THE COST OF THIS MACHINE JUST TO GET SOME RELIEF."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2582	Steven MacKenzie	Delaware USA	04/23/2015	5	LOVE LOVE LOVE this product and company	I purchased this device several months ago and have gotten to really put it through it's paces. This thing has held up very nice. It has not given my any problems at all. It is simple to use and has a lot of different setting for each of the 4 modes this unit has. This gives you many different settings depending on how you are feeling for that day. I highly recommend this company they truly do care about their customers. the phone reps are very knowledgeable and will answer any question you ask. I was on the phone for an hour with my rep and he was awesome wish I could remember his name to give him the props he deserves. Keep up the great work tens pros you are truly the professionals.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2583	jim	America	04/21/2015	5	Satisfied customer	I use this as my home unit, because it can function on a 9 volt battery or house AC current. I was skeptical, about this unit and the cost but I wanted to try the different modes to see which one worked best. My first unit had a screen issues but it was replace promptly the company was very good about standing behind their product. Excellent rating for that. I am glad I got this unit, after trying all four of the setting. I dialed in on one mode that work well for pain relief but over the course of time I have learned that my body is going to respond better to different settings at any given time. So this unit works quite well. With four setting you don't have to be a professional if one is uncomfortable or not helping try the next one until you find the mode and setting. After a few time your body will have you trained. At home I live on this unit. I start my day with it and end my day with it. I am very glade I have it, my only regret is that I did not get one sooner. Get extra electrode pads, if you use this units like I do for hours and hours and hours a day you will need them. Start with at least a 10 pack. PS. the included battery is not the best quality. If you plan on running them on battery power buy some good batteries.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2584	Sharon	Nampa, Idaho	04/19/2015	5	InTENSity Select Combo	"Nice little machine with lots of options and plenty of power. I use it in bed when I wake in the mornings so have almost exclusively used the power cord rather than batteries. I am pleased with this unit and the multiple options available to change settings since my body ""accommodates"" quickly to the therapy."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2585	Beth Hacker	Washington	04/01/2015	5	Awesome	I purchased this because I tore the tendons and ligaments in my fingers, tore the nerves in my wrist and arm, and 2 tendons in the wrist. After surgery I had severe nerve pain from the damage. My doctors and therapist told me to get a tens unit for home use. I looked at just about every website and tens unit out there. I decided on this one because of several reasons, the cost for the product was perfect, the programs were what I needed in all aspects, and it came with everything I needed. I do recommend getting the rechargeable 9 volt batteries and the rechargeable charger to save time and money in the long run. So back to this, I used the tens most of the time and have it programmed to what I can tolerate to help with pain. I use the EMS when I need to do resistance to try to get flexion back in the fingers and wrist. So overall, buy this and you will be happy.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2586	Mike C.	Michigan	03/29/2015	4	Worth the Investment!	This is an easy to use unit which pretty much comes with everything you need. I use it for my back and it does a great job of relieving strained muscles. When purchasing, I opted to also pick up larger cloth electrodes which cover a larger area. I'd recommend this to others who may be using this for the back.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2587	Ruth	Stuart, FL 34997	03/28/2015	5	User	"The unit works well. It gives me relief from shoulder and back pain. I use it as required and with the advice of a physiotherapy specialist.
The unit is portable and offers convenience in most situations."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2588	Hakeem	Florida	03/22/2015	5	Mr	It's a plus to my on going therapy.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2589	(Verified Buyer) VANE	PA	03/13/2015	5	Great service	Thank YOU so much for sending me the spanish instructions that I need it, Im very happy with the order and how fast you shipped it, i just order more stuff very impress with this company and costumer service	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2590	marcelo	uruguay	02/26/2015	5	custom	very good	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2591	(Verified Buyer) CAROL BEAUCHANE	s.c.c., fl	01/20/2015	5	review	It works like it should and I enjoy it very much. Thank you, Carol	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2592	John	Indiana	01/09/2015	5	user	Really like the 4 different types of therapy modes.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2593	Karen	Henderson KY	12/27/2014	4	Great product	This TENS product has been very beneficial for my daughter who has fibromyalgia. It does not totally relieve her pain (nothing does that), but it does make the pain more tolerable. So far she has used the regular TENS setting and the high intensity setting, but hasn't yet explored the other settings.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2594	Mike	Peachtree City, Ga	12/21/2014	5	Mr	Works great. Relieves the stress from neck and upper shoulder area.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2595	Ginny F	Danville, Ca	12/15/2014	4	Ms.	I was impressed with the quality and the range of treatment modes included. The unit has been helpful in bringing relief to a chronic back problem and I especially like the portable aspect of being able to wear the unit and proceed with daily activities.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2596	James	Florida	12/01/2014	4	Intensity Select combo	I bought two of these units one for me and one for my wife. Both units work great but one of the units display screen is very difficult to see, most likely a faulty screen. Everything else is works great, and they are much more powerful than my old tens unit which I use to max out all the time. This unit has plenty of spare power compared to my old unit, and it was priced right.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2597	Troy	Utah	11/19/2014	5	Excellent Product	"On the advise from a friend,I bought the unit for my wife. She has suffered with back and shoulder pain for the last several years. Although she had been to several doctors none of them seemed to help.
She has been using the unit for several months now and the results have been life changing..."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2598	Vlad	Los Angeles	10/15/2014	3	Inconvenient	This devise does what it supposed to but I find it rather inconvenient in a practical sense. It is bulky and changing settings is not very easy. It may be very confusing for an elderly person. The biggest problem - this unit consumes significantly more power compared to the simple TENS I had before. It eats up a battery after single treatment session and I had to use adapter all the time becoming immobilized on my bed. I would not purchase this unit again if I had a choice.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2599	Darren	New Mexico	10/13/2014	5	Good little machine	This unit shipped quickly to me, and I'm pleasantly surprised at how it works. It has four different functions, and each one has a different type of stimulation/function. It's a great deal for the price and quality.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2600	Mark	WA - Washington	09/24/2014	5	Review	Great product and works as advertised.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2601	D S	MONTANA	09/12/2014	5	no title	It is great...still learning how to use each setting, but very glad to have a choice of settings. I got the right one for me.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2602	Joyce G	Nederland, TX	09/04/2014	5	Mrs.	Have only used this machine once. Found the instructions for TENS, EMS, IF & Mictro a bit confusing. The pulsing felt great however.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2603	janet	Florida	07/26/2014	5	InTENSity Select Combo - 14 Treatment Modes with TENS, EMS, IF & Micro	my daughter is very, very pleased with this unit and the relief it delivers. everything is as described and functions perfectly. delivery was on time and in pristine condition. we will be utilizing tenspros.com again for our future needs. no one could ask for better service. thank you, tenspros.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2604	Mike M.	Las Vegas	07/24/2014	5	Exactly what I needed.	This item functions as advertised and has several useful options for treating a variety of ailments. It is absolutely fantastic!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2605	(Verified Buyer) MICHAEL SULI	Florida	07/10/2014	5	InTENSity Select Combo	very fast shipping !! one of the best units ive used.. if you looking for an all in one machine look no further.. thank you tens pro for the great service.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2606	E.M.	TN	07/05/2014	5	N/A	"Great little machine. Worth the investment.
The instructions for each mode was a little overwhelming and confusing but my physical therapist gave me simple instruction and I have not had a problem."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2607	Mike	NY	06/16/2014	5	Intensity Select Combo	The unit works great, Lots of options for the type of treatment you need. Ive used this unit for over a month and it works as good as new. The AC adaptor keeps everything at full power and the electro pads I ordered are lasting well. It dose take a few tries to get the shock you want, but in the end, I did figure out all the buttons and different selections. Also a great heavy duty carry case to store when not in use.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2608	Rob C.	Ottawa, Canada	06/09/2014	5	One Powerful Little Unit !!	The guy from Chicago that only gave 3 out of 5 stars was misinformed. This is one powerful little machine. Any unit that does interferential(IF) will eat up batteries in the IF mode. That's the way it is. It's not a battery issue with this unit in particular. If anyone wants to use any portable IF unit, be prepared to to supply the power required to run any unit in that mode. This unit is affordable, versatile, powerful, compact, and certainly not a toy. Highly recommended.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2609	(Verified Buyer) PAUL BRACKLEY	Chicago, IL	05/03/2014	3	Intensity Combo--Only one Major Drawback	"I have Spondylo Arthritis and Degenerative Disc Disease. Nothing is a cure-all for me, but TENS has been a part of my treatment regimen for years (using the Empi Select). I wear the TENS for most of my waking hours, in addition to taking prescription pain meds, receiving periodic IV infusions, etc.
I really like the positive effect of the IF mode on this unit, but its big drawback is that it burns through batteries FAST. Knowing that in advance, I purchased an extra power pack and a good charger with 4 high-quality rechargeable 9 V batteries.
When using batteries alone I'm lucky to get 1-1/2 to 2 hours use, so to get the device's full effect I need to stay connected to an AC power source. This significantly limits its usefulness because I can't move about freely like I'm used to doing with my Empi TENS.
From reading I've done, it appears that few insurance plans will knowingly pay for an IF TENS unit. So that makes the high-priced devices, like the Empi IF 3Wave a fairly expensive personal investment.
My main reason for trying the Intensity Combo was to see how effective IF therapy would be without having to make a huge financial investment. I think I can confidently say that the IF therapy is more effective than conventional TENS treatment. So now I need to decide whether or not to jump through the necessary hoops to get a device that is engineered to last longer in between battery charges.
If it weren't for the battery issue, I'd give this a 4-star or higher rating."	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2610	stacey	Arizona	04/12/2014	5	Tens Unit	Im very happy with this tens unit,It has multiple settings which I use, it is well worth the money, I highly recommend it. fast shipping	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2611	Renee	MS	03/15/2014	5	Great Unit!	I absolutely love this unit. It works wonderfully! I use it on my back, neck and elbow.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2612	Phyllis Carter	Herrin, IL 62948	03/04/2014	5	Retiree	I love this TENs unit. I wish I'd had it years ago. I have arthritis in my knee and after I use this, the pain is gone for at least a week. The pain is staying away longer after each use. Shots didn't work but this definitely does. I'm so glad I gave it a try and the low price was an extra bonus.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2613	eric tanner	Wichita, Kansas	02/27/2014	5	Select combo 14 review	I have had this item for about 2 months. And I have to tell you. Great quality, alot of options, and worth every cent! I have had lower back pain for years. I can feel my back tighten up every couple of weeks. I will use this product on that area and my pain does go away, not for hours..........but for days. I totally believe in this technology and does relieve and help to minimize pain in muscles. I had used things like this in pyhsical therapy ordered by my doctor a couple of years back and wanted one ever since. SO I bought this and its better than the ones the doctors use for therapy. A+ product from and A+ seller. Good Job and thank you!!!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2614	linda	Michigan	02/11/2014	5	InTENSity Select Combo TENS, EMS, IF & Micro	I was really skeptical when I order this product. I wasn't sure it would work for me. My skeletal has been out of alignment for years due to a back injury. The whole left side had shifted almost an inch lower than the right side. (one leg shorter than the other, carpal tunnel surgery on both hands) A chiropractor re-aligned it after 2 ½ months of treatments. The muscles in my shoulders and arms were so sore I could not lift my arms above my head, due to the rotator cuff group of muscles and tendons that surround the shoulder joint, keeping the head of your upper arm bone firmly within the shallow socket of the shoulder. These muscles were not use to being aligned in this position. SO I put this to the test…For the first week I used it every day for 30-45 min a day on my arms. I was amazed the pain started to go away and I could lift my arms above my head. I now use this about once a week, if I am feeling sore. I love the fact that this has TENS, EMS, IF & Micro. I have used them all… I do prefer the IF and the Micro for muscle soreness. I love this product and I would recommend it, you cannot beat the product or the price. I no longer have the pain in my shoulders and upper arms. Its great. I also love the fact it has a AC adapter and a back-up battery. Easy to use and walk around with the devise.	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2615	(Verified Buyer) gerald wiederspahn	SE Pennsylvania	11/16/2013	5	GREAT Unit dont hesitate to buy this one	This is one great unit, i just upgraded to this as my other unit was several years old. This blows it away i have several back issues and this unit is the best i have seen yet even better than the unit at physical therapy. I used it twice today after it arrived. did upper and lower back and it worked so good i feel much relief and it lasts all day, FANTASTIC!!!!!!!	InTENSity Select Combo TENS, EMS, IF, & Microcurrent Unit + Free A/C Power Adapter Included	https://www.tenspros.com/
2616	Marilyn Drake	Wash8ngton	11/16/2023	5	None	Lead wires arrived in a timely fashion. My machine is up and running smoothly again. Thanks for a positive experience.	45'' Standard Length Premium Lead Wires	https://www.tenspros.com/
2617	Debbie	Edgemont	11/04/2023	5	PTA	Just what I needed for my unit. Quality looks good and works well. Thanks	45'' Standard Length Premium Lead Wires	https://www.tenspros.com/
2618	Sandie B	Franklinton, NC	07/26/2023	5	Mrs.	I have used this type of lead wires for several years and have been very pleased. Your cost is exceptional.	45'' Standard Length Premium Lead Wires	https://www.tenspros.com/
