reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
812	guy zink 	 panorama city, CA United States	03/13/2019	4	Emerald Finger Pulse Oximeter		Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
813	BJ 	 Cocoa, FL United States	03/11/2019	5	Very pleased	Great product, fast delivery &  unbelievable price, thank you!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
814	James Taylor 	 Atmore, AL United States	03/09/2019	5	Excellent product	This meter works as it was designed to. It appears to give accurate readings and is very easy to use.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
815	JoAnn 	 Tega Cay, SC United States	03/09/2019	5	Pulse Oximeter	Very helpful in monitoring oxygen levels at different times and different activities.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
816	James Norris 	 Billings, MT United States	03/02/2019	4	Upside down one way (reading) or the other.	The printed display on the plastic for BP & Ox is upside down, it doesn't match the digital display. Otherwise the product is functional.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
817	Carol Hegedus 	 Mooresville, NC United States	02/26/2019	5	Oximeter	Works as described.  Happy with the purchase.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
818	Byron Clark 	 Lutz, FL United States	02/19/2019	5	Finger Oximeter	Very happy.....Works fine.Good value and great customer service..	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
819	Karen Cagle 	 Plainfield , IL United States	02/13/2019	5			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
820	David Maul 	 Dardenne Prarie, MO United States	02/12/2019	5	Finger pulse oximeter	Very happy with it because of the color, bright green stands out easy to locate, and the price was reasonable	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
821	Anonymous Person		02/05/2019	5			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
822	Ed Skinski 	 Windsor, CT United States	02/04/2019	5	O2 Meter	Assistance was professional,clear, prompt and understanding our need.. Will hope to deal with you again !   EJS	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
823	James L Dancy 	 Elm City, NC United States	01/28/2019	4	Great Oxgen Meter	This  Oxgen meter is great and fast. I am very pleased with this is great product and would recommended to who is need a fast and accurate meter	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
824	Anonymous Person 	 Sterling Heights, MI United States	01/25/2019	5	Pulse Oximeter	Price was right. Delivery was quick. Oximeter worked as expected.  What more could you ask for?	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
825	Jennifer Patterson 	 CHARLESTON, SC United States	01/25/2019	5			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
826	PERRY THOMAS 	 NEW ORLEANS, LA United States	01/24/2019	5	pluse oximeter	was everything said it was	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
827	Cardinal		01/21/2019	5	Oximeter	Very nice.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
828	RICHARD LANTHORN 	 REYNOLDSBURG, OH United States	01/18/2019	4			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
829	David J. Hartmann 	 Toledo, OH United States	01/05/2019	5	oximeter	Nice item works well.  Good communication.  Very quick delivery.  A+	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
830	Daisey Sanders 	 Richmond, VA United States	01/04/2019	5	Excellent	I called to order Oximeter and the customer service person was professional & knew exactly what I needed. Was most pleasant and very fast. Daisey sanders	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
831	Richard Robeson 	 Defiaance, OH United States	12/03/2018	5		Very Fast Great	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
832	Lujuana Petersen 	 Clinton, UT United States	11/04/2018	4	4 stars	I like the ease of taking the test, but I had a little difficulty operating it.   Now that I know how, I love it.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
833	Ann Cumming 	 Waltham, MA United States	11/02/2018	5	Concord Dapphire Fingertip pulse oximeter	Company very helpful on phone.  Oximeter  Works well but results vary on my fingers d/ t my circulation.   Would definitely recommend Concord  health to others!!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
834	anna 	 BEDMINSTER, NJ United States	10/30/2018	5		Great product and quick delivery.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
835	GEORGE BUCHANAN 	 South Ogden, UT United States	10/27/2018	5	Good company	Merchandise was exactly as advertised. Shipping was fast.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
836	Mary Waddell 	 Myrtle Beach, SC United States	10/05/2018	5	Results	Can't find table to interpret oxygen results.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
837	Carrie Sanders 	 Birmingham , AL United States	09/17/2018	5		great!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
838	Anonymous Person 	 NY United States	09/05/2018	5	works well	just what I was looking for best price tested and works well and accurately.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
839	William Dumler 	 Mission Viejo, CA United States	09/01/2018	5	Works Great.		Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
840	Linda Konyves 	 Croydon, PA United States	08/29/2018	5	Product	The oxi meter was a replacement for one that cost 3 times as much. It is working better than the old one. I would recommend your company to others and have already done so. That person also purchased an oxi meter. Thank you sooo much. Linda	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
841	retiredbev 	 Eugene, OR United States	08/28/2018	5	Very good product!	Very good product, really helped my stress level wondering if I was getting enough oxygen. Very fast shipping! Had to replace the batteries right away, but that's okay. Most come with out them. With the new batteries, it's working great and always in my pocket. Thanks so much!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
842	miriam bernstein 	 Scarsdel, NY United States	08/22/2018	5			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
843	A Green 	 Middleburg, FL United States	08/21/2018	5	Price & Product	The price was unbeatable!!! The product was exactly as described. Easy to use. Shipping was also faster than expected. Thank you!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
844	Anonymous Person 	 WALPOLE, MA United States	08/16/2018	4		received product in a timely fashion;   was east to go through the ordering system	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
845	joseph skiba 	 baltimore, MD United States	08/13/2018	5		My product came within a couple days when it said at least 7-10 days to ship. Easy to use website and ordering.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
846	Rosie Tallent 	 Atlantic Beach, FL United States	08/13/2018	5	Pink Finger Pulse O2	Outstanding	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
847	Jack Franssen 	 aurora, CO United States	08/04/2018	4	Oximeter	I finally received it last night. I am glad you sent an email asking for the review. I waited a couple more days before contact you.  It appears to work well. 5 5tarslanyard  only 3 stars  I like the kind that disconnects	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
848	Anonymous Person		08/02/2018	5	oximeter	I have been very pleased with the sapphire fingertip pulse oximeter  Checked it out with the one used at doctors office - very close.  Easy to use also.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
849	Jan 	 Chicago, IL United States	07/29/2018	5	Concord Pulse Oximeter	I have been using this oximeter when needed and it has been working great.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
850	Charles Holder 	 Phoenix, AZ United States	07/28/2018	5			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
851	Anonymous Person 	 Spokane , WA United States	06/17/2018	5	Oximeter	I love my oximeter.  I need it to monitor my asthma and it is so helpful.  I highly recommend this product	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
852	JOSE TREVINO 	 SAN ANTONIO, TX United States	06/16/2018	5		Great service I will come back and buy more.Your customer service is the best	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
853	Anonymous Person 	 Norwalk, OH United States	06/15/2018	5	Sapphire Fingertip Pulse Ox	Outstanding service, same day shipping. Wonderful product!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
854	Patricia Davis 	 Lockwood, MO United States	05/10/2018	5		This was just what I wanted.  Thank you!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
855	RICHARD RUSK 	 AURORA, CO United States	05/07/2018	4	Oxymeter	Good product for the money	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
856	Mike Dashiell 	 Stewartstown, PA United States	05/05/2018	5		Great Service!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
857	Anonymous Person 	 Henderson, NV United States	03/30/2018	5			Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
858	Loretta Masterson 	 Boynton Beach, FL United States	03/24/2018	5	pulse oxi meter	Fast delivery and I am very pleased how it works and peace of mind.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
859	Forrest Magruder Jr 	 Glen Mills, PA United States	03/02/2018	5	Superior Service	I received my package after only a few days and it arrived on time.  I checked it with a meter ihn our healthcare center and it is sithin 1% which is GREAT.  Thanks for you r service and product	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
860	Joan F. 	 Jupiter, FL United States	02/20/2018	5	Pulse Oximeter	I received the pulse oximeter quickly and my order was complete   Nice it came with batteries to install and a carrying case. I would recommend this company.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
861	DOROTHY VANDOREN 	 MANVILLE, NJ United States	02/14/2018	5	PULSE OXIMETER EXCELLENT	I am extremely satisfied with the Concord Emerald Finger Pulse Oximeter.  It was so simple to install batteries and easy to use.  And, I love the color.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
862	Anonymous Person 	 Great Falls, MT United States	01/31/2018	4		I like the product and the delivery time was outstanding.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
863	Richard Rollins 	 Summerfield, FL United States	01/26/2018	4		Only received it 2 days ago !	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
864	Tom Hobbs 	 Powell River, BC Canada	01/20/2018	5	An interesting experience	First- this is a good product. I went to our hospital emergency department and calibrated it with their commercial one. There was only a 1% difference between the two devices. Not bad, eh!Shipping- was ok but poor compared to what Amazon did. I ordered some widgets from Amazon around the same time. Amazon delivered them to my door in half the time it took the pulse oxymeter to be delivered to our post office. Not complaining. Just making a point.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
865	Patricia 	 Alma, MI United States	01/16/2018	4	Oxygen/Pulse meter	Very nice package.  I'm not sure the readings are accurate.  They are much higher than at the doctor's office so I'll take it with me next time to compare.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
866	Charmaine Hatton 	 Charlotte, NC United States	01/05/2018	5		Very compack, easy to read, all round a good product.Thank YouÃ°Å¸ËœÆ’	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
867	Jeamie Sturgill 	 Arenas Valley, NM United States	01/03/2018	5		Nice monitor, easy to read. Fast delivery, great price.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
868	Anonymous Person		12/29/2017	5		Very happy with product,  price, and delivery.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
869	J. Perkins 	 Tampa, FL United States	12/07/2017	5	OS2 Meter	Second purchase of this meter.  Meter is accurate and affordable.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
870	Anthony Rogers 	 Santa Ana, CA United States	12/05/2017	5	Oximetry	Great!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
871	daniel terzo 	 Rancho Cucamonga , CA United States	11/28/2017	5	Great product	As an asthmatic,  it is so important to know blood O2 levels.. this does it easily and accurately.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
872	Doyle Rushing 	 Hayward, CA United States	10/08/2017	5	Oximeter	Well pleased with the prompt service and the meter.I will keep Concord on file for future use.Thank you, D.Rushing	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
873	JACK BLACK 	 Schererville, IN United States	10/06/2017	5	on-line purchase	Excellent service,Quick delivery!Very pleased!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
874	Anonymous Person 	 North Manchester, IN United States	08/30/2017	5	Great Oximeter	This oximeter was delivered in two days after ordering.  Packaging was very good and the item was in perfect condition.  All I had to do was install the two batteries  which were included.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
875	Joseph Goss 	 Greenville, TX United States	08/11/2017	4	Concord Oximeter	I am impressed with attention given to my order. The speed with which my order was handled and the accuracy of the product was exceptional. The Oximeter is working without issues.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
876	Barbara Gray 	 Eight Mile, AL United States	08/05/2017	5	Good product	It is easy to use, works great. Great price.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
877	Anne Wanko 	 Schenevus, NY United States	07/30/2017	4	Finger Pulse Oximeter	The item is easy to use, quick results.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
878	Patricia 	 College Park, MD United States	07/28/2017	5	Excellent	I ordered pulse oximeter since I recently was hospitalized for pneumonia. I also could hardly breath. I received oxygen in hospital and decided to monitor my oxygen after arriving home. I checked some local pharmacies who charged  enormous prices ( mabey over twice as much as Concorde).I'm very happy with the Concord product and received my order very quickly.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
879	Jim Mills 	 Pahokee, FL United States	07/21/2017	5	just what I wanted	Product arrived in a timely fashion and works perfectly, as advertised	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
880	Laird Tambling 	 Raleigh, NC United States	06/24/2017	5	Oximeter	Oximeter arrived at destination in Ontario on June 23rd.Recipient phoned to thank us.  Her oxygen level is lower than it should be and we urged her to see a doctor about it soon.  This gave credibility to what we suspected and, we hope, will prompt her to see about it.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
881	John Hollingsworth 	 Snyder, TX United States	06/22/2017	5	Oximeter	Great	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
882	B G Bozeman 	 Marietta, GA United States	06/13/2017	5	Pulse Oximeters	Had no problems.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
883	Rhonda P. Robinson 	 Kitchener, ON Canada	06/12/2017	5	Review survey	I was very pleased with the product that i ordered, but it was not delivered to me , I had to go and pick it up. I was also not sent an email notifying me when it was going to be delivered despite me asking the website to notify me of the delivery date.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
884	Shirley Baustian 	 Whitehall, MT United States	06/08/2017	5	Fair	This oximeter does not work well. It takes forever to get a reading.  If you move your finger it starts all over again. I am not real happy with this product.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
885	Bruce Dunlap 	 Bellefonte, DE United States	06/01/2017	5	Sapphire Fingertip Pulse Oximeter	Just purchased one of these meters, and it seems to be everything as advertised.  I'm very happy with it.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
886	Ellen Smith 	 york, SC United States	05/29/2017	5	Happy	Thank you	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
887	Anonymous Person 	 Scottsville, KY United States	05/20/2017	5	finger pulse meter	could not ask for faster service	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
888	Dale Howe 	 Warden, WA United States	04/28/2017	4	Pulse Oximeter	Item Arrived Sooner than expected. Works and looks greet. very simple to use.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
889	Pam Garton 	 Springfield, MO United States	04/21/2017	5	Fingertip Pulse Oximeter	Works great......this is just like the one they used in the hospital.....really handy to have at home....don't know how we got along without it before	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
890	SAM 	 BISHOP, CA United States	04/14/2017	5	Great!	Great service, fast.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
891	Martin Dudley 	 Cherry Valley, CA United States	04/12/2017	4	Oximeter	Shipping was fast...Oximeter seems to be working ok but numbers don't match that in my Doctors office . Off about 4 points... Is there any way of adjusting it?	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
892	Michael Willoughby 	 Enterprise , AL United States	04/02/2017	5	Recent purchase	I recently made my first purchase from Concord and am very pleased with the product and the service I received.  There was a mixup with the color I wanted but that was quickly resolved. Additionally I did have to contact customer service with a question about the use of the product, but my question was answered immediately and I was walked through the operation of the device quickly and without difficulty.  Customer service is VERY GOOD! They are patient with old people and walk you through every step if you need it. I just wish I would have written down the young man's name so I could mention it here. He was very good at what he does.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
893	Sharon Marsh 	 Mckenney, VA United States	03/26/2017	5	pulse ox	better made than the one I had from a different company previously. I believe it will be very useful.  Thank you.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
894	Sandra Buckingham 	 Holiday , FL United States	03/22/2017	5	Great Service and excellent product!	We were extremely pleased with the product and the speed with which it arrived.  The price was well within our budget so all in all, we would recommend your company to anyone needing your products.  I would not hesitate to order again.  Thanks!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
895	Anonymous Person 	 Orlando, FL United States	03/19/2017	5	Oximeter	Does the job. Good service,	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
896	Stanley West 	 Inman, SC United States	03/06/2017	5	Works Great!	I ordered this meter based on other reviews I had read and I am glad I did.  It works great.  Company ships fast and wants to make sure customers are satisfied with their purchase.   I would definitely purchase this again.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
897	Anonymous Person		03/02/2017	5	Pulse Oximeter	Product was exactly what I was looking for.  Excellent  product.  Excellent price.Thank You....	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
898	Bonnie 	 Lincoln, CA United States	02/22/2017	5	Handy and small medical tool	Simple to use and easy to read data.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
899	Arthur Torres 	 Middletown, RI United States	02/16/2017	5	Oximeter	Good service  Better then expected	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
900	Mary Laughlin 	 Leesville, LA United States	02/08/2017	5	Great little Pulseox machine	This machine is a good price. It even cam with batteries. It works very well. I was having love oxygen levels and started walking daily to improve it. The pulse oximeter was helpful to confirm the improvement. I went from 83% a week and a half ago to 97% today. I have scar tissue from having collapsed lungs as a baby with double lobar pneumonia.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
901	Karina Miranda 	 Davie, FL United States	01/27/2017	5	Concord Sapphire Fingertip Pulse Oximeter	Very satisfied with the product, use it several times a day, goes off in few seconds after taking the finger from it.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
902	Don G. 	 Eastlake, OH United States	01/26/2017	5	Concord Emerald Finger Pulse Oximeter	Works Great, No ComplaintsGreat PriceGood Free DeliveryI Recommend Purchasing	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
903	Joanne Hutchison 	 Hardin, KY United States	01/16/2017	5	Concord Sapphire Fingertip Pulse Oximeter	Item is awesome.  Came with lanyard, batteries and a carrying case!!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
904	glenn Negley 	 Hereford, AZ United States	01/11/2017	5	Concord Pink Finger Pulse Oximeter	The Concord Pink  Finger Pulse Oximeter is an Excellent Product. It is easy to use and maintain. Anyone  can use the Product. The Lanyard and carrying case provide any method to carry and protect the Unit. This is an Excellent  Electronic Health Product. Well worth the Price.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
905	Gary Morgan 	 Tangent , OR United States	01/05/2017	5	great purchase	bought this to replace a older one, it gives accurate readings and is much easier to read then the one i replaced ...would recommend.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
906	Arthur McIntosh 	 Mission Viejo, CA United States	01/03/2017	5	good product	Price was good. Delivery quick, Product all i expected. I'm a completely satisfied customer.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
907	Robert Rynes 	 Rosedale, MD United States	12/15/2016	5	Seems like a good value	This is my first purchase of one of these.  I've always been leery as to the accuracy of any finger tip equipment, but the heart rate does match up with that shown on my BP tester. As for the oxygen I guess I'll just have to trust it.  It is VERY EZ to use and care for.  The carry case is a real tight fit so I don't use it. If I ever take it on the road I plan on using the box / packing that it came in.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
908	Lois Machac) 	 Mount Airy, NC United States	11/29/2016	5	Sapphire Fingertip Pulse Oximeter	Excellect service and delivery.  Meter ver accurate.  Came with two lanyards, case and batteries.  I love it!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
909	C Murray 	 Springfield, MO United States	11/22/2016	4	pulse oximeter	Product arrived in timely manner and works very well.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
910	JD 	 ROWLETT, TX United States	11/21/2016	4	Oximeter	The oximeter came as advertised, seems to work ok, a little slow to respond at times, but a good value for $20, the local drugstore charges $60 for a similar product. I would purchase again based upon 5v days usage.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
911	Anonymous Person 	 Mechanicsville, VA United States	11/14/2016	4	Sapphire Fingertip Pulse Oximeter	Works very well.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
912	LUANA GARCIA 	 San Benito, TX United States	11/07/2016	5	Fast	Fast shipping. Received product in 3 days.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
913	JAMES GREENEBAUM 	 Northbrook, IL United States	10/12/2016	5	Concord Oximeter	This compact reasonably priced instrument does exactly what it is supposed to do.  It appears to exactly replicate the one in my doctor's office.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
914	Frances Lerman 	 Jensen Beach, FL United States	10/10/2016	5	fast service of product ordered	The prices were fair and just.  The product was as described.  If I need Medical supplies I will most likely check Concord First.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
915	Todd Brouette 	 Dahlonega, GA United States	10/05/2016	5	Works fine	The unit works fine.  I'll be checking the accuracy against one in an MD's office soon, but I have no reason to believe the unit isn't comparable.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
916	Jewell 	 Cocoa, FL United States	09/28/2016	5	Good Product	came with case and 2 lanyards.  Product works great! Just what I was expecting.  Delivery was quick - within 4 days.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
917	James Day 	 Leander, TX United States	09/15/2016	5	My order	I was very pleased with the response to my order and the delivery of said order.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
918	Wendy Shadle-Leon 	 TUCSON, AZ United States	09/09/2016	5	pulse oximeter	Even though I got the newer model and the labels are upside down, product works great.	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
919	Anonymous Person 	 Laramie, WY United States	08/23/2016	5	Works GREAT!	I'm able to check levels for certain instead of guessing; this handy oximeter is like a trip to the doctor without the expense.  You're wonderful, Concord HS!	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
920	Joyce Kirchner 	 Greendale, WI United States	08/08/2016	5	Oximeter	Satisfied	Concord Fingertip Pulse Oximeter with Reversible Display, Carrying Case and Lanyard	https://www.concordhealthsupply.com/
